result_id,feature_set,model_name,feature,feature_group,baseline_macro_f1,importance_mean,importance_std,positive_importance
ai_compact_with_persistence::logistic_regression,ai_compact_with_persistence,logistic_regression,ppi_pct_change,ppi_history,0.2007469654528478,-0.0810150371357922,0.04804925640691749,0.0
ai_compact_with_persistence::logistic_regression,ai_compact_with_persistence,logistic_regression,ai_relevant_article_count,ai_volume,0.2007469654528478,-0.08568192521595855,0.038732430761180645,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,gscpi,supply_chain_index,0.23544973544973544,0.029865783517250458,0.026413798829734794,0.029865783517250458
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ppi_lag_1,ppi_history,0.23544973544973544,0.028354006183611533,0.020556096661291923,0.028354006183611533
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,gscpi_pct_change,supply_chain_index,0.23544973544973544,0.02063556858470889,0.023619597333346454,0.02063556858470889
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ppi_pct_change,ppi_history,0.23544973544973544,0.016706275726000634,0.030588696390685656,0.016706275726000634
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_direction_score_lag_3,ai_pressure_direction,0.23544973544973544,0.016539111585972665,0.021356943939474227,0.016539111585972665
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_strength_lag_1,ai_pressure_strength,0.23544973544973544,0.012717204030854011,0.0052215117565673685,0.012717204030854011
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_sentiment_roll_3_mean,ai_sentiment,0.23544973544973544,0.011798033202781473,0.024709108207152868,0.011798033202781473
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ppi_ma_3,ppi_history,0.23544973544973544,0.011727612234672564,0.014848240627881149,0.011727612234672564
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_sentiment_roll_3_std,ai_sentiment,0.23544973544973544,0.011244987752954214,0.013411849553121427,0.011244987752954214
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,gscpi_pct_change_lag_1,supply_chain_index,0.23544973544973544,0.0029816805213138562,0.006312514688756431,0.0029816805213138562
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ppi_pct_change_lag_1,ppi_history,0.23544973544973544,0.0019321858903790909,0.04621781840380182,0.0019321858903790909
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,wti_oil_price_pct_change,oil_price,0.23544973544973544,0.001609571193235986,0.010239706494452992,0.001609571193235986
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_direction_score_lag_1,ai_pressure_direction,0.23544973544973544,0.0016076777309126434,0.004891615995102902,0.0016076777309126434
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,target_class_lag_1_is_low,persistence,0.23544973544973544,0.0008767675890338851,0.0004836927625395404,0.0008767675890338851
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,gscpi_lag_1,supply_chain_index,0.23544973544973544,0.000636819194436584,0.013883323622814383,0.000636819194436584
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_direction_score,ai_pressure_direction,0.23544973544973544,0.0004955642894539351,0.0005666994458260189,0.0004955642894539351
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_strength_roll_3_mean,ai_pressure_strength,0.23544973544973544,0.0004825178587886003,0.0006753107812669002,0.0004825178587886003
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_upward_pressure_share_roll_3_mean,ai_pressure_direction,0.23544973544973544,0.0004574439594959401,0.0005602521433417144,0.0004574439594959401
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_strength,ai_pressure_strength,0.23544973544973544,0.0003430829696219551,0.0005240678926476147,0.0003430829696219551
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_article_count_roll_3_mean,ai_volume,0.23544973544973544,0.000266842309705965,0.00048369276253954033,0.000266842309705965
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_share,ai_relevance,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_article_count,ai_volume,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_sentiment,ai_sentiment,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_upward_pressure_share,ai_pressure_direction,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_downward_pressure_share,ai_pressure_direction,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,wti_oil_price,oil_price,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_no_articles,ai_coverage,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_articles_but_none_relevant,ai_coverage,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_articles_available,ai_coverage,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_article_count_lag_1,ai_volume,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_article_count_lag_2,ai_volume,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_article_count_lag_3,ai_volume,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_sentiment_lag_1,ai_sentiment,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_direction_score_roll_3_mean,ai_pressure_direction,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_direction_score_roll_3_std,ai_pressure_direction,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_upward_pressure_share_lag_1,ai_pressure_direction,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_upward_pressure_share_lag_2,ai_pressure_direction,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,wti_oil_price_lag_1,oil_price,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,target_class_lag_1_score,persistence,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,target_class_lag_1_is_high,persistence,0.23544973544973544,0.0,0.0,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_upward_pressure_share_lag_3,ai_pressure_direction,0.23544973544973544,-0.00032658430176617237,0.002627488609556558,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_sentiment_lag_3,ai_sentiment,0.23544973544973544,-0.0003581673243633084,0.0006492334096627391,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_high_relevance_share,ai_relevance,0.23544973544973544,-0.0004093340849866382,0.0006788037869020642,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_direction_score_lag_2,ai_pressure_direction,0.23544973544973544,-0.0004093340849866382,0.0006788037869020642,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_strength_lag_3,ai_pressure_strength,0.23544973544973544,-0.000460500845609968,0.0007034266608662836,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,target_class_lag_1_is_medium,persistence,0.23544973544973544,-0.0007805478400152813,0.0008312627771165588,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_strength_roll_3_std,ai_pressure_strength,0.23544973544973544,-0.000921001691219936,0.0007519947319097309,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ppi_std_3,ppi_history,0.23544973544973544,-0.0022773141082389667,0.012977652496736483,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_sentiment_lag_2,ai_sentiment,0.23544973544973544,-0.0037819324950686462,0.014137419097390911,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevance_weighted_pressure_strength_lag_2,ai_pressure_strength,0.23544973544973544,-0.004710068223739633,0.020056165791167053,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_upward_pressure_share_roll_3_std,ai_pressure_direction,0.23544973544973544,-0.010105074009652541,0.01849567001830208,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ppi_value,ppi_history,0.23544973544973544,-0.01195015797648636,0.025990442315535097,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,wti_oil_price_pct_change_lag_1,oil_price,0.23544973544973544,-0.01806493696898866,0.02797761076683607,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_relevant_article_count_roll_3_std,ai_volume,0.23544973544973544,-0.02002515976136091,0.017086146168308773,0.0
ai_compact_with_persistence::xgboost,ai_compact_with_persistence,xgboost,ai_enriched_article_count,ai_volume,0.23544973544973544,-0.025138425522767807,0.021463397697078827,0.0
baseline::logistic_regression,baseline,logistic_regression,ppi_pct_change_lag_1,ppi_history,0.3230817023920472,0.03381007805459178,0.034136281743659264,0.03381007805459178
baseline::logistic_regression,baseline,logistic_regression,ppi_std_3,ppi_history,0.3230817023920472,0.026491016786610953,0.022228372284036138,0.026491016786610953
baseline::logistic_regression,baseline,logistic_regression,gscpi,supply_chain_index,0.3230817023920472,0.02332572185305106,0.02950138586026461,0.02332572185305106
baseline::logistic_regression,baseline,logistic_regression,wti_oil_price_lag_1,oil_price,0.3230817023920472,0.01119091205613782,0.02747448702623724,0.01119091205613782
baseline::logistic_regression,baseline,logistic_regression,gscpi_lag_1,supply_chain_index,0.3230817023920472,0.010638621493833452,0.03818044320261663,0.010638621493833452
baseline::logistic_regression,baseline,logistic_regression,wti_oil_price,oil_price,0.3230817023920472,0.009952453653316864,0.021024756014679357,0.009952453653316864
baseline::logistic_regression,baseline,logistic_regression,gscpi_pct_change,supply_chain_index,0.3230817023920472,0.0024763037769692333,0.008540812780438025,0.0024763037769692333
baseline::logistic_regression,baseline,logistic_regression,ppi_value,ppi_history,0.3230817023920472,0.0015307261284272678,0.007718238548548265,0.0015307261284272678
baseline::logistic_regression,baseline,logistic_regression,gscpi_pct_change_lag_1,supply_chain_index,0.3230817023920472,0.000934267600934265,0.0034957092702592608,0.000934267600934265
baseline::logistic_regression,baseline,logistic_regression,wti_oil_price_pct_change,oil_price,0.3230817023920472,0.0,0.0,0.0
baseline::logistic_regression,baseline,logistic_regression,ppi_lag_1,ppi_history,0.3230817023920472,-0.00045045045045045696,0.001351351351351371,0.0
baseline::logistic_regression,baseline,logistic_regression,ppi_ma_3,ppi_history,0.3230817023920472,-0.00045045045045045696,0.001351351351351371,0.0
baseline::logistic_regression,baseline,logistic_regression,ppi_pct_change,ppi_history,0.3230817023920472,-0.009826859085697588,0.023566770778736004,0.0
baseline::logistic_regression,baseline,logistic_regression,wti_oil_price_pct_change_lag_1,oil_price,0.3230817023920472,-0.018492812231469206,0.014379190545123289,0.0
baseline::xgboost,baseline,xgboost,ppi_lag_1,ppi_history,0.21666666666666667,0.05446519979762542,0.0206468139381007,0.05446519979762542
baseline::xgboost,baseline,xgboost,wti_oil_price_pct_change_lag_1,oil_price,0.21666666666666667,0.048772307077551806,0.022313332150071405,0.048772307077551806
baseline::xgboost,baseline,xgboost,ppi_value,ppi_history,0.21666666666666667,0.03847380025012069,0.04064744417752011,0.03847380025012069
baseline::xgboost,baseline,xgboost,ppi_ma_3,ppi_history,0.21666666666666667,0.024799104512784276,0.009727009063870298,0.024799104512784276
baseline::xgboost,baseline,xgboost,gscpi_pct_change,supply_chain_index,0.21666666666666667,0.01985859961478761,0.04010230158223969,0.01985859961478761
baseline::xgboost,baseline,xgboost,ppi_pct_change_lag_1,ppi_history,0.21666666666666667,0.014296680638237077,0.027761540707694165,0.014296680638237077
baseline::xgboost,baseline,xgboost,wti_oil_price_pct_change,oil_price,0.21666666666666667,0.01019030139178602,0.013374331029855241,0.01019030139178602
baseline::xgboost,baseline,xgboost,ppi_std_3,ppi_history,0.21666666666666667,0.00879594561991169,0.013222941673930391,0.00879594561991169
baseline::xgboost,baseline,xgboost,wti_oil_price_lag_1,oil_price,0.21666666666666667,0.0019076234240603285,0.007137673275818328,0.0019076234240603285
baseline::xgboost,baseline,xgboost,wti_oil_price,oil_price,0.21666666666666667,0.0,0.0,0.0
baseline::xgboost,baseline,xgboost,ppi_pct_change,ppi_history,0.21666666666666667,-0.002962432925782436,0.028522320896021004,0.0
baseline::xgboost,baseline,xgboost,gscpi,supply_chain_index,0.21666666666666667,-0.008828318996092606,0.016188032106353417,0.0
baseline::xgboost,baseline,xgboost,gscpi_pct_change_lag_1,supply_chain_index,0.21666666666666667,-0.012255110711251056,0.032023888110687605,0.0
baseline::xgboost,baseline,xgboost,gscpi_lag_1,supply_chain_index,0.21666666666666667,-0.036781741867321666,0.023266029243495183,0.0
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,wti_oil_price,oil_price,0.22922824302134648,0.023678804566773768,0.018130369503496623,0.023678804566773768
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,ppi_std_3,ppi_history,0.22922824302134648,0.015131713852269368,0.021628060449659765,0.015131713852269368
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,ppi_pct_change_lag_1,ppi_history,0.22922824302134648,0.012872775333546168,0.03359893931245511,0.012872775333546168
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,gscpi,supply_chain_index,0.22922824302134648,0.011888899746050407,0.04007551547907601,0.011888899746050407
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,wti_oil_price_pct_change_lag_1,oil_price,0.22922824302134648,0.00912199362503622,0.01406226416255387,0.00912199362503622
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,gscpi_lag_1,supply_chain_index,0.22922824302134648,0.006278924475904421,0.02612910619934211,0.006278924475904421
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,target_class_lag_1_score,persistence,0.22922824302134648,0.003340638750380512,0.020721499429807586,0.003340638750380512
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,target_class_lag_1_is_medium,persistence,0.22922824302134648,0.001995986133917174,0.002353743511738584,0.001995986133917174
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,target_class_lag_1_is_low,persistence,0.22922824302134648,0.001608893333249369,0.01059207096609043,0.001608893333249369
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,gscpi_pct_change_lag_1,supply_chain_index,0.22922824302134648,0.0003831417624521077,0.0011494252873563233,0.0003831417624521077
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,ppi_ma_3,ppi_history,0.22922824302134648,0.0,0.0,0.0
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,ppi_lag_1,ppi_history,0.22922824302134648,-0.00014595876664841949,0.0012615357717980253,0.0
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,ppi_value,ppi_history,0.22922824302134648,-0.00046631679491719683,0.0055386835701942165,0.0
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,wti_oil_price_pct_change,oil_price,0.22922824302134648,-0.0033625250866630013,0.01658817540139227,0.0
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,gscpi_pct_change,supply_chain_index,0.22922824302134648,-0.0038369984008929233,0.014063456839304158,0.0
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,target_class_lag_1_is_high,persistence,0.22922824302134648,-0.019586998235660135,0.02589046942321989,0.0
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,wti_oil_price_lag_1,oil_price,0.22922824302134648,-0.026913875383379398,0.025703709259248444,0.0
baseline_with_persistence::logistic_regression,baseline_with_persistence,logistic_regression,ppi_pct_change,ppi_history,0.22922824302134648,-0.10534205112742669,0.04134258378840275,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,ppi_lag_1,ppi_history,0.19130434782608696,0.035436642171177354,0.03686941431911138,0.035436642171177354
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,ppi_ma_3,ppi_history,0.19130434782608696,0.02679734781537538,0.010510784571010158,0.02679734781537538
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,wti_oil_price_lag_1,oil_price,0.19130434782608696,0.02597315884696584,0.011640847702057215,0.02597315884696584
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,ppi_std_3,ppi_history,0.19130434782608696,0.017163482192952714,0.016938228536692516,0.017163482192952714
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,target_class_lag_1_is_medium,persistence,0.19130434782608696,0.0008672086720867241,0.001438102890127008,0.0008672086720867241
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,wti_oil_price,oil_price,0.19130434782608696,0.00043360433604336206,0.0011054784853317728,0.00043360433604336206
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,target_class_lag_1_score,persistence,0.19130434782608696,0.0,0.0,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,target_class_lag_1_is_low,persistence,0.19130434782608696,0.0,0.0,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,target_class_lag_1_is_high,persistence,0.19130434782608696,0.0,0.0,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,wti_oil_price_pct_change_lag_1,oil_price,0.19130434782608696,-0.0008169212534712616,0.026082409176748537,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,gscpi,supply_chain_index,0.19130434782608696,-0.0008393560408406553,0.024859932843249506,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,ppi_pct_change_lag_1,ppi_history,0.19130434782608696,-0.0026454614232234736,0.029385371061385286,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,ppi_pct_change,ppi_history,0.19130434782608696,-0.003212964925305158,0.025724651848049666,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,ppi_value,ppi_history,0.19130434782608696,-0.00879950890715644,0.03932404805142507,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,gscpi_pct_change_lag_1,supply_chain_index,0.19130434782608696,-0.011747801313018698,0.026090581899157413,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,gscpi_pct_change,supply_chain_index,0.19130434782608696,-0.016866668415946237,0.043754572747979045,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,gscpi_lag_1,supply_chain_index,0.19130434782608696,-0.03181930225620574,0.02115200675939339,0.0
baseline_with_persistence::xgboost,baseline_with_persistence,xgboost,wti_oil_price_pct_change,oil_price,0.19130434782608696,-0.04505180080003132,0.03797670664593844,0.0
